1.02102,0.063859,0.055067
0.971339,0.046477,0.028557
0.844431,0.048925,0.088742
0.898047,0.056514,0.063187
0.979209,0.034235,0.039782
0.944285,0.037663,0.053395
1.001344,0.046232,0.038588
0.931496,0.040601,0.065815
0.980931,0.059207,0.039782
1.121366,0.044763,0.006823
0.997655,0.041335,0.033572
0.951171,0.039377,0.038588
0.904442,0.029094,0.038349
0.994458,0.053576,0.027124
0.906901,0.049659,0.051246
1.03922,0.050883,0.057455
1.031842,0.045497,0.021869
0.971339,0.03497,0.065576
1.050534,0.044518,0.051007
1.092591,0.047211,0.032139
0.90149,0.057004,0.055545
0.978963,0.053821,0.019481
1.00405,0.043049,0.04623
0.904688,0.053821,0.055545
0.999377,0.035215,0.017093
0.988555,0.046966,0.033572
1.00405,0.050639,0.025929
0.905179,0.052352,0.054828
0.891898,0.056759,0.062232
1.125055,0.044028,0.018048
0.934447,0.028115,0.043603
0.984866,0.036439,0.033572
0.942071,0.032277,0.054351
0.990277,0.054311,0.04432
1.096526,0.045497,0.035244
0.954123,0.055535,0.043364
0.848612,0.05529,0.07489
0.986096,0.031053,0.07083
0.925347,0.036194,0.052201
0.909606,0.061656,0.054828
0.982161,0.048925,0.021153
1.002328,0.052352,0.018048
1.107347,0.045497,0.02784
0.995196,0.046721,0.028079
1.017085,0.025912,0.036916
0.919936,0.041825,0.045275
1.081031,0.044028,0.045275
1.03012,0.053821,0.019003
1.001344,0.055045,0.02999
1.12358,0.036684,0.021869
0.942563,0.036439,0.043364
1.064061,0.039377,0.030228
1.01315,0.042315,0.017809
0.897309,0.051863,0.033811
1.029382,0.055535,0.045036
0.918952,0.055045,0.039543
0.875912,0.052597,0.092086
0.955352,0.046966,0.052918
0.946006,0.037663,0.041692
0.934447,0.047456,0.045514
1.00159,0.039866,0.008734
0.969863,0.038887,0.067248
1.00159,0.057983,0.030945
1.084228,0.045008,0.016376
0.939858,0.038642,0.056261
0.998885,0.036439,0.0319
1.030858,0.030808,0.036677
0.886241,0.055045,0.05865
1.021758,0.04868,0.023064
0.937152,0.053087,0.051723
0.894604,0.044518,0.063187
1.05619,0.023463,0.03811
0.925839,0.03546,0.04623
1.030366,0.040846,0.051723
1.020774,0.052108,0.018287
0.970847,0.059697,0.042648
1.11202,0.045742,0.027601
0.99372,0.031542,0.029751
0.995442,0.036439,0.058172
1.002082,0.044518,0.024735
0.945269,0.044518,0.023064
1.007985,0.050883,0.045275
0.962239,0.049659,0.026885
0.850087,0.045987,0.087787
0.907639,0.052597,0.060321
0.98339,0.03448,0.041454
0.948712,0.047456,0.061516
1.001099,0.055045,0.036438
0.918952,0.033501,0.064143
0.961993,0.060676,0.048857
0.989047,0.044273,0.035005
0.994212,0.038642,0.048857
0.97429,0.039866,0.042648
1.090131,0.034235,0.05029
0.915755,0.044763,0.043364
1.085458,0.052108,0.028079
0.965436,0.051863,0.049335
0.850333,0.046966,0.069875
1.04832,0.021505,0.053395
0.95609,0.033011,0.04217
0.960763,0.03448,0.057694
1.001836,0.052597,0.021869
0.927315,0.060921,0.050052
1.062093,0.043049,0.029273
1.043647,0.031298,0.008734
0.95732,0.029094,0.064143
0.983636,0.043049,0.037871
1.01315,0.045008,0.008495
1.009215,0.058718,0.049096
1.00405,0.047211,0.014466
1.052009,0.035704,0.019959
0.982407,0.044273,0.040976
0.936906,0.036194,0.054351
1.061601,0.032277,0.042887
1.032826,0.046232,0.01757
0.975766,0.045252,0.070114
1.022004,0.056759,0.024497
0.946006,0.040356,0.040737
0.935185,0.036929,0.061754
1.005771,0.037663,0.022586
0.917969,0.051373,0.035483
0.918215,0.052842,0.048141
1.03012,0.060431,0.015899
0.868042,0.048435,0.087071
0.907639,0.04868,0.063187
0.948466,0.031542,0.051723
0.939612,0.043049,0.049813
1.041188,0.042559,0.053395
1.004788,0.046232,0.032139
0.986342,0.057249,0.04432
0.846644,0.050639,0.067725
0.922642,0.039866,0.051007
0.975766,0.040356,0.042409
0.89485,0.034235,0.05244
0.941088,0.039866,0.047663
1.038974,0.039377,0.016854
0.986342,0.042559,0.006584
0.90026,0.054556,0.053634
0.90026,0.054556,0.053634
0.988309,0.052597,0.031184
1.001099,0.048925,0.056261
1.001099,0.048925,0.056261
1.104888,0.057494,0.036677
1.047828,0.052352,0.030706
1.047828,0.052352,0.030706
0.921412,0.052842,0.046947
0.91182,0.055045,0.059366
0.91182,0.055045,0.059366
1.012904,0.057494,0.024735
1.043401,0.051863,0.004196
0.94822,0.058473,0.044558
0.869025,0.047946,0.054351
0.989785,0.033501,0.067964
0.986588,0.035949,0.018287
0.896817,0.028115,0.053395
0.947728,0.054801,0.046469
0.898785,0.054556,0.056022
0.960517,0.040846,0.045753
1.05619,0.036684,0.007539
0.937398,0.032522,0.051723
1.003558,0.044273,0.032856
1.074882,0.044518,0.017093
0.991261,0.054066,0.050052
1.038482,0.056759,0.00539
0.958796,0.039866,0.062949
0.849595,0.053332,0.067964
1.054715,0.039377,0.029273
0.979947,0.037173,0.048619
0.914279,0.055535,0.058888
0.937152,0.040601,0.048141
0.980193,0.054801,0.037871
1.098001,0.051863,0.033572
1.037253,0.04109,0.023302
0.932725,0.040601,0.062471
1.075866,0.036929,0.051723
0.980931,0.043784,0.016137
1.108577,0.054311,0.036438
1.005771,0.054801,0.033811
0.861155,0.045742,0.062949
1.004542,0.026646,0.054351
0.921904,0.032032,0.044558
0.904688,0.036929,0.056261
0.958796,0.049904,0.038826
0.906409,0.05529,0.05865
0.98462,0.044763,0.049574
1.060126,0.042804,0.010405
0.93912,0.037908,0.059127
0.959288,0.045497,0.036438
1.05865,0.04158,0.018287
0.989293,0.057249,0.049096
0.933955,0.057249,0.041215
0.916739,0.038887,0.069158
0.854268,0.056269,0.067964
1.043647,0.037908,0.033572
0.96888,0.044028,0.055784
0.92879,0.054066,0.064859
0.916247,0.038153,0.050052
0.913788,0.066062,0.053395
1.119153,0.045987,0.019003
1.029382,0.037418,0.022108
1.013888,0.031787,0.026407
1.091361,0.031542,0.043364
0.952893,0.045497,0.026407
1.10538,0.050883,0.027124
0.991261,0.054066,0.027362
0.84935,0.048435,0.065576
1.022496,0.022729,0.055306
0.972077,0.035215,0.029512
0.935677,0.035949,0.04838
0.985112,0.053087,0.026407
1.043647,0.052842,0.004435
1.049058,0.044028,0.01351
1.012904,0.041825,0.013988
0.861401,0.045252,0.080144
1.037498,0.035704,0.026646
1.009707,0.040846,0.032139
0.91059,0.040111,0.0565
1.009461,0.037418,0.033094
0.91969,0.047701,0.039543
0.998885,0.053332,0.03405
0.860909,0.046966,0.062232
0.994458,0.034725,0.059844
1.094066,0.044518,0.026168
0.926577,0.044518,0.058411
0.926577,0.044518,0.058411
1.04955,0.042559,0.020198
1.011674,0.04207,0.018765
1.011674,0.04207,0.018765
0.881569,0.049904,0.0565
0.861155,0.051863,0.074413
0.980439,0.037173,0.044797
0.94035,0.036194,0.068681
1.022004,0.031298,0.055067
1.009707,0.02836,0.047424
1.009707,0.02836,0.047424
0.933955,0.03497,0.064859
0.993966,0.034725,0.06271
0.993966,0.034725,0.06271
1.061355,0.03448,0.040259
1.020528,0.036684,0.034527
1.01438,0.033991,0.017093
1.00282,0.044028,0.031184
0.873698,0.04917,0.06271
1.021758,0.066307,0.04217
0.945269,0.048925,0.03596
0.84689,0.04207,0.093041
0.922642,0.049904,0.053873
0.957812,0.038153,0.037393
0.938628,0.042559,0.053873
1.02348,0.047946,0.023064
1.089147,0.051863,0.040737
0.994458,0.057494,0.038588
1.086196,0.044028,0.016376
0.948712,0.04109,0.052679
1.01069,0.033011,0.037632
1.008723,0.032277,0.028079
0.88329,0.053821,0.059605
0.999869,0.051373,0.031661
0.933217,0.050639,0.051485
0.932234,0.047946,0.053156
0.939858,0.033501,0.0565
0.918952,0.037418,0.049335
1.087672,0.040111,0.035005
1.030612,0.049904,0.025213
1.024709,0.054556,0.030228
1.119645,0.041335,0.01757
0.918706,0.044273,0.049813
1.043893,0.033256,0.047902
1.003558,0.042804,0.032617
0.876404,0.050639,0.052918
0.916001,0.03546,0.05029
0.886733,0.058228,0.055784
0.955106,0.050639,0.073457
1.007247,0.045252,0.032617
0.915755,0.033746,0.051962
0.991261,0.040601,0.06056
1.028399,0.045497,0.007301
1.060126,0.046721,0.048619
1.026677,0.053576,0.024735
0.957566,0.041825,0.04217
1.023234,0.025177,0.056261
1.01315,0.032032,0.024497
0.908131,0.029584,0.056739
0.908377,0.053087,0.06056
0.915509,0.053821,0.042409
0.938382,0.054556,0.056739
1.026923,0.041335,0.029512
0.945269,0.029584,0.047424
0.933463,0.044763,0.039065
1.098247,0.042559,0.025452
1.020282,0.057983,0.051485
1.04832,0.050149,0.005868
0.993228,0.039377,0.04838
0.856482,0.055045,0.06677
1.05988,0.036194,0.032378
0.986342,0.038887,0.04217
0.903704,0.052842,0.06271
0.931004,0.038153,0.039304
0.900752,0.058473,0.067009
1.103658,0.047701,0.038826
0.960025,0.036929,0.059605
0.943055,0.037418,0.05865
1.08349,0.034235,0.043842
0.963961,0.042315,0.019481
1.109561,0.049659,0.035005
0.992736,0.052842,0.041454
0.847382,0.049414,0.063665
1.021758,0.02738,0.054828
0.962977,0.035215,0.035244
0.934939,0.031787,0.053873
0.999623,0.054066,0.033811
1.045123,0.043784,0.035722
0.98585,0.043049,0.032139
0.987571,0.050394,0.020914
1.123826,0.043539,0.026646
0.888947,0.052108,0.066053
0.991261,0.051373,0.037871
1.126039,0.042804,0.016376
1.067504,0.031298,0.031661
1.071439,0.042315,0.022108
0.942809,0.049904,0.055306
0.916247,0.038642,0.044081
0.992736,0.055045,0.035722
0.927069,0.05578,0.05244
0.927069,0.05578,0.05244
1.007739,0.047456,0.04217
1.119153,0.043539,0.01757
1.119153,0.043539,0.01757
1.006755,0.038397,0.04838
